TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-01-09 00:57:39.230,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,742.6007326007326,740.5860805860806,773.2234432234433,800.2197802197802,1153.589743589744,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.230,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,649.1208791208792,727.6923076923077,736.5567765567765,639.4505494505495,675.7142857142858,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.231,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,726.0805860805862,726.8864468864469,741.7948717948718,723.2600732600732,565.3113553113553,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.231,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,838.4981684981685,738.1684981684982,778.0586080586081,891.2820512820513,886.0439560439561,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.231,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,791.7582417582418,742.1978021978023,780.0732600732601,840.1098901098901,978.7179487179487,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.231,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,662.4175824175825,734.9450549450549,745.0183150183151,658.3882783882784,800.6227106227107,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.232,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,686.5934065934066,731.7216117216118,736.5567765567765,676.5201465201466,871.941391941392,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.232,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,817.1428571428571,736.5567765567765,777.6556776556777,858.6446886446887,1154.395604395604,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.232,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,814.7252747252747,739.3772893772893,794.1758241758242,877.1794871794872,1126.593406593407,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
2020-01-09 00:57:39.232,0.7569233636532049,1.265318672962543,0.8812066479961139,1.097409500065127,0.2771247586257142,0.9814148102394401,0.4086146017364772,0.6474599491034704,0.8627458363641963,0.8366061679122598,0.7242921333271224,0.7827086503689951,0.3223171832738582,0.2973996913142211,0.2672166416463158,0.2570711975807995,0.2624428248766211,-0.3527989619749891,0.2010580804619335,0.1935120895099073,686.996336996337,733.3333333333334,766.7765567765568,702.7106227106227,788.9377289377289,-0.429138,0.079712,0.908936,4.635620,-3.357086,-1.831818,1,1,1,1,1,80.000000
